,dt,LeadR,MidR,LagR,Lead,Mid,Lag,LL,LLStrong,mktrf,smb,hml,ALeadR,AMidR,ALagR,ALead,AMid,ALag,ALL,ALLStrong,dtt,ex_LL,ex_LLStrong,rf,_merge,ex_Lead,ex_Mid,ex_Lag
100,19800530,0.030671995436563418,0.056503691638660994,0.048065618044587664,0.04056074698168079,0.06639244318377836,0.05795436958970503,-0.017393622608024246,-0.016673608438792384,5.26,2.16,0.4,36.80639452387608,67.80442996639307,57.67874165350513,48.67289637801684,79.67093182053395,69.54524350764599,-20.87234712962904,-20.00833012655076,198005,-20.87234712962904,-20.00833012655076,0.81,both,38.95289637801684,69.95093182053395,59.82524350764599
101,19800630,0.04743973055630528,0.020604373244011556,0.010665989888345984,0.057231652220932,0.03039629490863828,0.020457911552972708,0.0367737406679593,0.036338609862874585,3.06,1.67,-0.9,56.92767666756624,24.7252478928138,12.79918786601508,68.67798266511839,36.475553890365845,24.54949386356724,44.12848880155116,43.6063318354494,198006,44.12848880155116,43.6063318354494,0.61,both,61.35798266511839,29.155553890365844,17.22949386356724
102,19800731,0.05782641026499749,0.05295214529880032,0.1233031537001848,0.05903853147711871,0.05416426651092154,0.12451527491230602,-0.0654767434351873,-0.07703766196287049,6.49,4.24,-6.35,69.39169231799688,63.542574358560366,147.96378444022176,70.84623777254244,64.99711981310581,149.4183298947672,-78.57209212222477,-92.44519435544449,198007,-78.57209212222477,-92.44519435544449,0.53,both,64.48623777254244,58.63711981310581,143.05832989476718
103,19800829,0.013212430395517727,0.022299248868685794,0.013375742813671126,0.02047635291367761,0.029563171386845676,0.02063966533183101,-0.00016331241815339959,-0.0037145511185189863,1.8,3.9,-2.65,15.85491647462124,26.759098642422842,16.05089137640532,24.57162349641312,35.47580566421472,24.7675983981972,-0.19597490178396,-4.45746134222268,198008,-0.19597490178396,-4.45746134222268,0.64,both,16.89162349641312,27.79580566421472,17.0875983981972
104,19800930,0.01459945114701481,0.040905225035111056,0.022870641590156886,0.023012912685476485,0.04931868657357273,0.03128410312861856,-0.008271190443142076,-8.476359862313529e-05,2.19,0.86,-4.74,17.51934137641776,49.0862700421332,27.44476990818816,27.615495222571685,59.18242388828724,37.540923754342195,-9.9254285317704,-0.10171631834776235,198009,-9.9254285317704,-0.10171631834776235,0.75,both,18.615495222571685,50.18242388828724,28.540923754342195
105,19801031,-0.002092896650034601,0.0238606235062438,0.02429118058838603,0.0074422642558056775,0.03339578441208408,0.03382634149422631,-0.02638407723842063,-0.05389147195861705,1.06,2.49,-2.77,-2.51147598004152,28.632748207492565,29.149416706063196,8.930717106966721,40.074941294500796,40.59160979307156,-31.660892686104724,-64.66976635034041,198010,-31.660892686104724,-64.66976635034041,0.95,both,-2.4692828930332773,28.674941294500798,29.191609793071564
106,19801128,0.06096940127029771,0.11379487728736325,0.03336963457064006,0.07159513916876281,0.12442061518582835,0.04399537246910516,0.02759976669965765,0.09686793542067222,9.59,-3.48,-8.45,73.16328152435723,136.55385274483584,40.043561484768006,85.91416700251536,149.30473822299396,52.79444696292612,33.11972003958912,116.24152250480664,198011,33.11972003958912,116.24152250480664,0.96,both,74.39416700251536,137.78473822299395,41.27444696292612
107,19801231,0.01051118345933822,-0.06013975010896082,0.00784631396046859,0.019856977851861697,-0.05079395571643734,0.017192108352992067,0.00266486949886963,-0.004871149914980978,-4.52,-0.28,2.69,12.61342015120584,-72.16770013075295,9.4155767525622,23.82837342223392,-60.95274685972476,20.630530023590403,3.1978433986435197,-5.84537989797708,198012,3.1978433986435197,-5.84537989797708,1.31,both,8.10837342223392,-76.67274685972477,4.910530023590402
108,19810130,-0.040397779846050016,-0.045224397490927354,-0.06813132881798178,-0.031138520586790716,-0.03596513823166805,-0.05887206955872249,0.027733548971931775,0.0024199071956496863,-5.04,3.0,6.82,-48.477335815260005,-54.26927698911276,-81.75759458157805,-37.366224704148834,-43.1581658780016,-70.64648347046688,33.28025876631804,2.9038886347795203,198101,33.28025876631804,2.9038886347795203,1.04,both,-49.84622470414884,-55.6381658780016,-83.12648347046688
109,19810227,0.006748773093172573,0.010915125674760509,-0.011945621851174135,0.015923085019778023,0.02008943760136596,-0.002771309924568684,0.018694394944346708,0.0226483925691755,0.56,-0.3,1.02,8.098527711807,13.0981508097126,-14.33474622140892,19.107702023733598,24.10732512163908,-3.32557190948232,22.433273933216043,27.1780710830106,198102,22.433273933216043,27.1780710830106,1.07,both,6.267702023733598,11.267325121639079,-16.16557190948232
110,19810331,0.06137812848716184,0.0374350172768782,0.03488962414579347,0.06819631030534368,0.044253199095060036,0.0417078059639753,0.026488504341368374,0.03290577754040448,3.56,3.58,0.7,73.65375418459416,44.92202073225384,41.86754897495208,81.83557236641231,53.103838914072,50.049367156770366,31.78620520964196,39.48693304848528,198103,31.78620520964196,39.48693304848528,1.21,both,67.31557236641231,38.583838914072004,35.52936715677036
111,19810430,0.000857314020813211,0.020694004431934972,-0.0479783447613583,0.0065006548786010485,0.02633734528972281,-0.042335003903570465,0.04883565878217151,0.06297248380788373,-2.1,4.43,2.29,1.02877682497584,24.832805318321878,-57.57401371362996,7.8007858543212,31.60481434766736,-50.80200468428448,58.602790538605795,75.56698056946044,198104,58.602790538605795,75.56698056946044,1.08,both,-5.159214145678801,18.64481434766736,-63.762004684284484
112,19810529,0.015674865440785717,0.011396475139380975,-0.023051691202598507,0.022408872174792642,0.0181304818733879,-0.01631768446859158,0.03872655664338422,0.06143948706497964,0.11,2.01,-0.41,18.80983852894284,13.675770167257081,-27.662029443118197,26.890646609751123,21.75657824806548,-19.581221362309805,46.47186797206104,73.72738447797552,198105,46.47186797206104,73.72738447797552,1.15,both,13.090646609751124,7.956578248065481,-33.3812213623098
113,19810630,-0.05232653914689759,-0.002353715250986435,-0.011381073346124804,-0.04340792153262788,0.006564902363283273,-0.0024624557318550957,-0.04094546580077279,-0.07950351851080724,-2.36,-0.84,5.09,-62.791846976277,-2.82445830118368,-13.657288015349758,-52.08950583915336,7.87788283593984,-2.954946878226,-49.13455896092724,-95.40422221296863,198106,-49.13455896092724,-95.40422221296863,1.35,both,-68.28950583915336,-8.322117164060163,-19.154946878226003
114,19810731,-0.04570954899790599,0.002048869024525765,-0.040944408580289776,-0.03465982524099994,0.013098592781431814,-0.029894684823383724,-0.004765140417616217,0.01176433739518714,-1.54,-2.17,-0.6,-54.851458797487076,2.4586428294308402,-49.133290296347646,-41.59179028919988,15.718311337718161,-35.87362178806044,-5.71816850113944,14.11720487422452,198107,-5.71816850113944,14.11720487422452,1.24,both,-56.47179028919987,0.8383113377181619,-50.75362178806044
115,19810831,-0.07610612816869099,-0.060173934925700286,-0.06859292303098223,-0.06845585494464722,-0.05252366170165652,-0.06094264980693846,-0.007513205137708756,0.0006674881087083695,-7.03,-1.95,4.83,-91.32735380242909,-72.20872191084024,-82.31150763717865,-82.14702593357664,-63.0283940419878,-73.13117976832608,-9.015846165250439,0.8009857304499599,198108,-9.015846165250439,0.8009857304499599,1.28,both,-97.50702593357664,-78.3883940419878,-88.49117976832608
116,19810930,-0.058431088157029715,-0.09662344707020032,-0.05062675333016568,-0.04866969987069583,-0.08686205878386644,-0.0408653650438318,-0.007804334826864032,0.0018189446467946555,-7.17,-2.66,5.17,-70.11730578843564,-115.94813648424037,-60.75210399619873,-58.403639844834956,-104.23447054063968,-49.03843805259816,-9.3652017922368,2.18273357615352,198109,-9.3652017922368,2.18273357615352,1.24,both,-73.28363984483495,-119.11447054063967,-63.91843805259816
117,19811030,0.04065480738576751,0.05172191401914058,0.07240194527991634,0.04387714895397395,0.05494425558734702,0.07562428684812278,-0.031747137894148826,-0.044552799754444046,4.92,2.16,-4.19,48.785768862921,62.0662968229686,86.88233433589956,52.652578744768675,65.9331067048164,90.74914421774723,-38.09656547297856,-53.463359705332806,198110,-38.09656547297856,-53.463359705332806,1.21,both,38.13257874476868,51.4131067048164,76.22914421774723
118,19811130,0.03281514372522025,0.04508731666616182,0.04029149721632485,0.03709779897147274,0.04936997191241431,0.044574152462577336,-0.0074763534911045995,-0.023876883069128146,3.36,-0.96,1.9,39.37817247026424,54.10477999939416,48.349796659589764,44.51735876576725,59.24396629489716,53.488982955092766,-8.9716241893254,-28.65225968295372,198111,-8.9716241893254,-28.65225968295372,1.07,both,31.67735876576725,46.40396629489716,40.64898295509276
119,19811231,-0.012750344149273342,-0.011500863746797917,-0.03919198971040841,-0.009552049906202955,-0.00830256950372753,-0.03599369546733802,0.02644164556113507,0.04272542291466304,-3.65,1.19,0.75,-15.30041297912796,-13.80103649615748,-47.03038765249008,-11.46245988744348,-9.963083404473,-43.1924345608056,31.729974673361998,51.270507497595595,198112,31.729974673361998,51.270507497595595,0.87,both,-21.902459887443477,-20.403083404473,-53.6324345608056
120,19820129,-0.01046180610652858,-0.038021238266164555,0.025932297689869578,-0.0072737083381969585,-0.03483314049783293,0.0291203954582012,-0.03639410379639816,-0.02766941216362366,-3.24,-1.28,3.12,-12.5541673278342,-45.6254859193974,31.118757227843396,-8.72845000583628,-41.79976859739948,34.944474549841445,-43.67292455567772,-33.20329459634832,198201,-43.67292455567772,-33.20329459634832,0.8,both,-18.32845000583628,-51.39976859739948,25.344474549841443
121,19820226,-0.02183867195777776,-0.06630984853697995,-0.0776809014243805,-0.01866070585608291,-0.0631318824352851,-0.07450293532268565,0.055842229466602736,0.01430323834897854,-5.86,0.45,6.04,-26.206406349333243,-79.57181824437586,-93.2170817092566,-22.392847027299478,-75.75825892234211,-89.40352238722274,67.01067535992324,17.1638860187742,198202,67.01067535992324,17.1638860187742,0.92,both,-33.43284702729948,-86.79825892234211,-100.44352238722274
122,19820331,0.02704495974947293,-0.021356385205379125,-0.08320556543279092,0.02704495974947293,-0.021356385205379125,-0.08320556543279092,0.11025052518226386,0.066038769399668,-1.87,-0.18,3.82,32.45395169936748,-25.627662246454918,-99.84667851934907,32.45395169936748,-25.627662246454918,-99.84667851934907,132.30063021871658,79.2465232796016,198203,132.30063021871658,79.2465232796016,0.98,both,20.69395169936748,-37.387662246454916,-111.60667851934907
123,19820430,0.04091118353606587,0.05128878597057199,0.03712841355176084,0.04407908216330974,0.05445668459781586,0.04029631217900471,0.0037827699843050316,-0.014076995284455461,3.27,1.51,-2.8,49.09342024327896,61.54654316468628,44.554096262112964,52.89489859597164,65.34802151737897,48.35557461480564,4.5393239811659996,-16.89239434134648,198204,4.5393239811659996,-16.89239434134648,1.13,both,39.33489859597164,51.788021517378965,34.795574614805645
124,19820528,-0.048707095238566686,-0.027611433611534515,-0.04918957102474335,-0.039233411028040385,-0.018137749401008214,-0.03971588681421705,0.00048247578617666154,0.02384867926174401,-3.99,0.46,1.83,-58.44851428627993,-33.133720333841396,-59.027485229691955,-47.08009323364836,-21.765299281209842,-47.659064177060394,0.57897094341192,28.618415114092798,198205,0.57897094341192,28.618415114092798,1.06,both,-59.80009323364836,-34.48529928120984,-60.37906417706039
125,19820630,-0.02780814803718576,-0.04057781241699376,-0.03095704318007403,-0.01633786649391164,-0.029107530873719638,-0.01948676163679991,0.0031488951428882694,0.013191834151714278,-3.09,-0.39,1.54,-33.369777644622836,-48.69337490039244,-37.1484518160888,-19.605439792693918,-34.92903704846352,-23.38411396415988,3.7786741714658403,15.830200982057042,198206,3.7786741714658403,15.830200982057042,0.96,both,-31.125439792693918,-46.44903704846352,-34.904113964159876
126,19820730,-0.012016979236655762,-0.025562999761381287,-0.04730959441774075,-0.006862340061398048,-0.020408360586123574,-0.042154955242483035,0.03529261518108499,0.0639943822100323,-3.19,0.86,0.2,-14.420375083986842,-30.67559971365744,-56.77151330128885,-8.2348080736776,-24.490032703348202,-50.5859462909796,42.35113821730189,76.79325865203876,198207,42.35113821730189,76.79325865203876,1.05,both,-20.8348080736776,-37.0900327033482,-63.1859462909796
127,19820831,0.1249477928337003,0.11180634401982242,0.10775880208205532,0.12699907488498244,0.11385762607110456,0.10981008413333745,0.017188990751644984,0.030739721957334168,11.14,-4.11,1.16,149.93735140044038,134.1676128237869,129.31056249846634,152.3988898619789,136.6291512853254,131.77210096000488,20.62678890197388,36.88766634880092,198208,20.62678890197388,36.88766634880092,0.76,both,143.27888986197888,127.5091512853254,122.65210096000487
128,19820930,0.019445687092518,0.014961378739844922,0.01307106334253916,0.019445687092518,0.014961378739844922,0.01307106334253916,0.006374623749978841,0.01463330787966156,1.29,2.89,0.34,23.3348245110216,17.953654487813882,15.68527601104692,23.3348245110216,17.953654487813882,15.68527601104692,7.64954849997456,17.559969455593798,198209,7.64954849997456,17.559969455593798,0.51,both,17.2148245110216,11.833654487813881,9.565276011046919
129,19821029,0.0654125438608747,0.13532555305592586,0.062147128063804805,0.06950670967459016,0.13941971886964133,0.06624129387752027,0.00326541579706989,0.030243541278086553,11.3,2.36,-3.69,78.49505263304964,162.39066366711097,74.57655367656577,83.40805160950812,167.30366264356954,79.48955265302425,3.9184989564837602,36.2922495337038,198210,3.9184989564837602,36.2922495337038,0.59,both,76.32805160950812,160.22366264356953,72.40955265302425
130,19821130,0.022810964560658807,0.0900802342079209,-0.01169714665230236,0.02179159656881382,0.08906086621607591,-0.012716514644147348,0.03450811121296117,0.09753569064322548,4.67,4.79,-1.92,27.37315747279056,108.09628104950508,-14.03657598276276,26.149915882576565,106.87303945929108,-15.259817572976758,41.40973345555332,117.04282877187046,198211,41.40973345555332,117.04282877187046,0.63,both,18.589915882576562,99.31303945929108,-22.81981757297676
131,19821231,0.02134926380535621,0.023476451554266534,0.04872759921971302,0.018288039315560365,0.02041522706447069,0.04566637472991718,-0.027378335414356813,-0.07701399695543479,0.55,-0.18,0.02,25.619116566427437,28.1717418651198,58.4731190636556,21.94564717867236,24.49827247736472,54.79964967590052,-32.85400249722816,-92.41679634652165,198212,-32.85400249722816,-92.41679634652165,0.67,both,13.905647178672359,16.458272477364716,46.75964967590052
132,19830131,0.05235343775478943,0.022740586411081332,0.039081116546973584,0.05440052066164716,0.024787669317939066,0.04112819945383132,0.013272321207815845,0.03729760265624825,3.6,2.7,-0.86,62.82412530574728,27.28870369329756,46.897339856368205,65.28062479397651,29.745203181526804,49.35383934459756,15.926785449378961,44.75712318749784,198301,15.926785449378961,44.75712318749784,0.69,both,57.00062479397651,21.465203181526803,41.07383934459756
133,19830228,0.01569885609566292,0.038399432686108584,-0.003759941830344322,0.016720306555315548,0.03942088314576121,-0.0027384913706916935,0.019458797926007243,0.031054017465036183,2.59,3.24,0.68,18.838627314795477,46.0793192233302,-4.51193019641316,20.0643678663786,47.30505977491344,-3.28618964482992,23.350557511208642,37.26482095804332,198302,23.350557511208642,37.26482095804332,0.62,both,12.6243678663786,39.86505977491344,-10.726189644829919
134,19830331,0.007884827343239803,0.04136688897412758,0.05582874345801336,0.00890523550650501,0.04238729713739279,0.05684915162127857,-0.04794391611477356,-0.05224149415918256,2.82,1.77,2.07,9.46179281188776,49.640266768953,66.99449214961597,10.686282607806,50.864756564871236,68.2189819455342,-57.5326993377282,-62.689792991019,198303,-57.5326993377282,-62.689792991019,0.63,both,3.126282607805999,43.304756564871234,60.658981945534194
135,19830429,0.03844845525139589,0.06792536848700718,0.07600480180213115,0.04558403119431136,0.07506094442992266,0.08314037774504662,-0.03755634655073526,-0.037099427689598896,6.67,0.52,0.58,46.13814630167496,81.51044218440853,91.2057621625573,54.700837433173554,90.07313331590711,99.76845329405592,-45.067615860882235,-44.51931322751856,198304,-45.067615860882235,-44.51931322751856,0.71,both,46.18083743317355,81.55313331590712,91.24845329405592
136,19830531,0.0035978342359586453,0.0021250171761477135,0.018414286974044233,0.0076464172319102115,0.00617360017209928,0.0224628699699958,-0.014816452738085586,-0.012818177852417633,0.52,6.15,-1.4,4.31740108315032,2.55002061137724,22.09714436885304,9.17570067829224,7.40832020651904,26.955443963994956,-17.779743285702597,-15.38181342290112,198305,-17.779743285702597,-15.38181342290112,0.69,both,0.8957006782922399,-0.8716797934809595,18.675443963994958
137,19830630,-0.003560858072834865,0.03400342599833522,0.06680416438173854,-0.0015447290405768577,0.036019555030593224,0.06882029341399655,-0.0703650224545734,-0.0747146603892476,3.07,0.91,-3.89,-4.27302968740176,40.804111198002246,80.1649972580862,-1.85367484869216,43.22346603671184,82.5843520967958,-84.43802694548809,-89.65759246709712,198306,-84.43802694548809,-89.65759246709712,0.67,both,-9.89367484869216,35.18346603671184,74.54435209679579
138,19830729,-0.028218753084361944,-0.038554326045618155,-0.037049645924766124,-0.024194608215146848,-0.03453018117640306,-0.03302550105555103,0.00883089284040418,0.006809522091520071,-4.07,1.48,5.58,-33.86250370123428,-46.26519125474172,-44.459575109719324,-29.03352985817616,-41.43621741168361,-39.6306012666612,10.59707140848492,8.171426509824,198307,10.59707140848492,8.171426509824,0.74,both,-37.91352985817616,-50.31621741168361,-48.5106012666612
139,19830831,0.009633818758822316,-0.01572336406672509,0.029528190381279844,0.01263983078287036,-0.012717352042677047,0.03253420240532789,-0.019894371622457527,-0.051883327111901495,-0.5,-4.29,5.54,11.560582510586762,-18.86803688007,35.43382845753576,15.167796939444358,-15.2608224512124,39.041042886393356,-23.873245946949,-62.25999253428167,198308,-23.873245946949,-62.25999253428167,0.76,both,6.047796939444357,-24.380822451212403,29.921042886393355
140,19830930,0.02655509359835041,0.024327710202614237,-0.015619700851194806,0.029552096595353416,0.027324713199617243,-0.0126226978541918,0.042174794449545215,0.08965023295458735,0.92,0.56,1.06,31.866112318020477,29.193252243137035,-18.74364102143376,35.462515914424074,32.78965583954064,-15.147237425030157,50.609753339454244,107.58027954550475,198309,50.609753339454244,107.58027954550475,0.76,both,26.342515914424073,23.669655839540642,-24.26723742503016
141,19831031,0.0020994568957305388,-0.031734251693467774,-0.05084066496321785,0.0060835206407504555,-0.027750187948447854,-0.04685660121819794,0.05294012185894839,0.07470067506605493,-3.44,-3.6,5.0,2.5193482748766005,-38.08110203216124,-61.00879795586136,7.30022476890048,-33.300225538137354,-56.22792146183748,63.52814623073796,89.64081007926589,198310,63.52814623073796,89.64081007926589,0.76,both,-1.8197752310995208,-42.42022553813736,-65.34792146183749
142,19831130,-0.011536611816910056,0.033349052431828695,0.034227266200971454,-0.00856042134071959,0.03632524290801916,0.03720345667716192,-0.04576387801788151,-0.04734766146039786,2.16,2.05,-0.65,-13.843934180292,40.01886291819432,41.07271944116568,-10.2725056088634,43.59029148962292,44.64414801259428,-54.9166536214578,-56.81719375247736,198311,-54.9166536214578,-56.81719375247736,0.7,both,-18.672505608863396,35.19029148962292,36.24414801259428
143,19831230,-0.03177218907479509,-0.008199195127107987,0.004854663057847807,-0.028804830024349776,-0.0052318360766626685,0.007822022108293124,-0.0366268521326429,-0.037346089178154594,-1.78,-0.28,1.68,-38.126626889754,-9.83903415252948,5.82559566941736,-34.56579602921964,-6.27820329199512,9.38642652995172,-43.952222559171474,-44.8153070137854,198312,-43.952222559171474,-44.8153070137854,0.73,both,-43.32579602921964,-15.03820329199512,0.6264265299517202
144,19840131,0.0029078822578414137,-0.022898387291272485,-0.03771667437655875,0.009811235315040549,-0.01599503423407335,-0.03081332131935961,0.04062455663440016,0.015728293198173388,-1.92,-0.42,7.6,3.48945870940968,-27.478064749526883,-45.260009251870436,11.7734823780486,-19.19404108088796,-36.97598558323152,48.749467961280125,18.87395183780796,198401,48.749467961280125,18.87395183780796,0.76,both,2.653482378048599,-28.31404108088796,-46.095985583231524
145,19840229,-0.051313457891196325,-0.043689529465870236,-0.06346207957033254,-0.046416298243791766,-0.03879236981846568,-0.05856491992292797,0.012148621679136204,0.006328719346889056,-4.82,-1.68,3.31,-61.576149469435556,-52.42743535904424,-76.15449548439899,-55.69955789255003,-46.55084378215872,-70.27790390751349,14.57834601496344,7.5944632162668,198402,14.57834601496344,7.5944632162668,0.71,both,-64.21955789255003,-55.07084378215872,-78.79790390751349
146,19840330,-0.011444647131727244,0.015342250830673452,0.02031482039689702,-0.008520670523540027,0.01826622743886067,0.023238797005084237,-0.03175946752862426,-0.03033294678094803,0.63,0.08,0.49,-13.733576558072642,18.410700996808078,24.3777844762764,-10.224804628248,21.91947292663272,27.886556406101036,-38.11136103434904,-36.3995361371376,198403,-38.11136103434904,-36.3995361371376,0.73,both,-18.984804628248,13.159472926632722,19.126556406101038
147,19840430,-0.013450346949809523,0.0017117871015031169,-0.004699120241435579,-0.009563077756417971,0.005599056294894668,-0.000811851048044028,-0.008751226708373944,-0.012944043918456561,-0.52,-1.19,1.24,-16.140416339771402,2.0541445218037198,-5.6389442897226,-11.47569330770148,6.71886755387352,-0.9742212576528001,-10.50147205004868,-15.532852702147801,198404,-10.50147205004868,-15.532852702147801,0.81,both,-21.195693307701482,-3.001132446126481,-10.694221257652801
148,19840531,-0.05328705999651591,-0.05821172238530153,-0.05076964985659503,-0.051350951574444206,-0.056275613963229824,-0.04883354143452333,-0.002517410139920878,-0.014405322507033691,-5.97,0.04,0.23,-63.944471995819086,-69.85406686236179,-60.92357982791401,-61.62114188933304,-67.53073675587575,-58.600249721427964,-3.02089216790496,-17.28638700844032,198405,-3.02089216790496,-17.28638700844032,0.78,both,-70.98114188933303,-76.89073675587575,-67.96024972142797
149,19840629,0.043452372520293256,0.01393678238400126,0.02848679637060848,0.045384739670051674,0.015869149533759678,0.030419163520366898,0.014965576149684776,0.02236914926197678,1.82,-0.28,-2.63,52.14284702435184,16.72413886080144,34.18415564473008,54.461687604061915,19.04297944051152,36.50299622444016,17.958691379621637,26.84297911437204,198406,17.958691379621637,26.84297911437204,0.75,both,45.461687604061915,10.04297944051152,27.50299622444016
150,19840731,-0.01769558216917233,-0.018776582488213477,-0.0678719731048554,-0.013838301552007494,-0.014919301871048639,-0.06401469248769057,0.050176390935683074,0.05825055349618748,-2.74,-2.22,0.39,-21.23469860300676,-22.53189898585608,-81.44636772582649,-16.60596186240888,-17.90316224525832,-76.8176309852286,60.2116691228196,69.90066419542488,198407,60.2116691228196,69.90066419542488,0.82,both,-26.44596186240888,-27.74316224525832,-86.65763098522861
151,19840831,0.1138942066934008,0.11012149781650471,0.13156261543141506,0.11677605107380432,0.11300334219690822,0.13444445981181857,-0.017668408738014257,-0.0330195543874256,10.28,-0.22,-1.83,136.67304803208097,132.14579737980563,157.87513851769802,140.13126128856516,135.60401063628984,161.33335177418218,-21.20209048561704,-39.62346526491072,198408,-21.20209048561704,-39.62346526491072,0.83,both,130.17126128856515,125.64401063628985,151.37335177418217
152,19840928,0.010272344745433823,-0.011011412416369094,0.008249402969516659,0.013145907963824541,-0.008137849197978376,0.011122966187907377,0.002022941775917164,0.002913470848486808,-0.8,0.21,5.31,12.326813694520562,-13.2136948996428,9.89928356341992,15.7750895565894,-9.76541903757396,13.347559425488761,2.42753013110052,3.49616501818416,198409,2.42753013110052,3.49616501818416,0.86,both,5.4550895565893995,-20.08541903757396,3.027559425488761
153,19841031,-0.036629716109194174,0.007008624897976913,-0.0013895280607291506,-0.032809276758668945,0.010829064248502142,0.002430911289796078,-0.03524018804846502,-0.042406713630034704,-0.84,-1.2,0.48,-43.95565933103291,8.41034987757228,-1.6674336728749202,-39.37113211040268,12.99487709820252,2.9170935477552,-42.288225658158005,-50.88805635604163,198410,-42.288225658158005,-50.88805635604163,1,both,-51.37113211040268,0.9948770982025206,-9.0829064522448
154,19841130,-0.01607333814982522,-0.009970665348006226,-0.02949295304657972,-0.014170388577988878,-0.008067715776169883,-0.02759000347474338,0.0134196148967545,0.01635862499491902,-1.76,-0.62,4.04,-19.28800577979024,-11.96479841760744,-35.39154365589564,-17.00446629358656,-9.681258931403761,-33.10800416969196,16.1035378761054,19.6303499939028,198411,16.1035378761054,19.6303499939028,0.73,both,-25.76446629358656,-18.44125893140376,-41.86800416969196
155,19841231,-0.0005543591754772483,0.028015321088567458,0.020082117291988902,0.0013449760571913603,0.029914656321236067,0.02198145252465751,-0.02063647646746615,-0.028366539561099816,1.84,-0.58,-0.14,-0.66523101057264,33.61838530628088,24.098540750386675,1.61397126862956,35.8975875854832,26.377743029589002,-24.763771760959322,-34.03984747331976,198412,-24.763771760959322,-34.03984747331976,0.64,both,-6.06602873137044,28.2175875854832,18.697743029589002
156,19850131,0.08813047780783874,0.08471298621911344,0.08762689206360506,0.09002621240499516,0.08660872081626986,0.08952262666076148,0.0005035857442336755,-0.046452192532642766,7.99,3.26,-5.39,105.75657336940645,101.65558346293608,105.15227047632601,108.03145488599412,103.93046497952376,107.42715199291368,0.6043028930803199,-55.74263103917123,198501,0.6043028930803199,-55.74263103917123,0.65,both,100.23145488599413,96.13046497952377,99.62715199291368
157,19850228,0.025401307382704914,0.007668846388062334,0.012181288286478548,0.03107775014524023,0.01334528915059765,0.017857731049013864,0.013220019096226367,0.08207251622076185,1.22,0.78,-0.17,30.48156885924588,9.20261566567476,14.617545943774202,37.29330017428824,16.01434698071712,21.429277258816562,15.86402291547156,98.48701946491416,198502,15.86402291547156,98.48701946491416,0.58,both,30.33330017428824,9.054346980717122,14.469277258816563
158,19850329,-0.003671400152161576,-0.00842265824401868,-0.01718229378894512,0.0010322687095505646,-0.00371898938230654,-0.01247862492723298,0.013510893636783546,0.06437266671605926,-0.84,-1.11,4.03,-4.4056801825938,-10.10718989282232,-20.61875254673412,1.2387224514606,-4.462787258767801,-14.97434991267948,16.213072364140203,77.24720005927104,198503,16.213072364140203,77.24720005927104,0.62,both,-6.2012775485394,-11.9027872587678,-22.41434991267948
159,19850430,0.016549138392429427,-0.008278697432724242,-0.017085884730401454,0.018421797568459505,-0.0064060382566941635,-0.015213225554371376,0.033635023122830884,-0.016574449371746354,-0.96,0.17,3.71,19.85896607091528,-9.934436919269041,-20.503061676481682,22.106157082151398,-7.687245908032921,-18.25587066524556,40.36202774739696,-19.88933924609556,198504,40.36202774739696,-19.88933924609556,0.72,both,13.466157082151398,-16.32724590803292,-26.89587066524556
160,19850531,0.05992236722277466,0.05137098742130522,0.05658738987704155,0.06179152610127935,0.053240146299809915,0.05845654875554625,0.0033349773457331047,0.019341648620670317,5.09,-2.27,-0.88,71.90684066732952,61.64518490556624,67.9048678524498,74.14983132153516,63.88817555977189,70.14785850665544,4.0019728148797205,23.209978344804362,198505,4.0019728148797205,23.209978344804362,0.66,both,66.22983132153516,55.968175559771886,62.22785850665544
161,19850628,0.019871009852009236,0.010491658813184597,0.01744807103554458,0.022669517314695853,0.013290166275871214,0.020246578498231197,0.0024229388164646558,0.007146567660533683,1.27,0.48,0.43,23.84521182241104,12.5899905758214,20.9376852426534,27.203420777634964,15.94819953104544,24.29589419787732,2.9075265797575196,8.57588119264032,198506,2.9075265797575196,8.57588119264032,0.55,both,20.603420777634962,9.348199531045438,17.69589419787732
162,19850731,-0.02765694657184747,-0.002266120767976342,0.01920175961396011,-0.02579648145556845,-0.0004056556516973225,0.02106222473023913,-0.04685870618580758,-0.08196104673944028,-0.74,2.85,-1.67,-33.188335886216876,-2.71934492157156,23.04211153675212,-30.955777746682077,-0.48678678203676,25.27466967628692,-56.230447422969,-98.35325608732823,198507,-56.230447422969,-98.35325608732823,0.62,both,-38.39577774668208,-7.92678678203676,17.83466967628692
163,19850830,-0.005191864354685709,-0.0069252609208661775,-0.010019906940852908,-0.003334854141129488,-0.005068250707309957,-0.008162896727296687,0.004828042586167199,0.015100736845837508,-1.02,-0.32,2.29,-6.23023722562284,-8.31031310503932,-12.02388832902348,-4.0018249693552805,-6.0819008487718795,-9.795476072755921,5.793651103400521,18.120884215005002,198508,5.793651103400521,18.120884215005002,0.55,both,-10.601824969355281,-12.68190084877188,-16.395476072755923
