,dt,const,LeadR,MidR,LagR,Lead,ex_Lead,Mid,ex_Mid,Lag,ex_Lag,LL,ex_LL,LLStrong,ex_LLStrong,mktrf,smb,hml,rf
98,19800331,1,-0.16843085767325097,-0.09249585682080601,-0.12517760994733995,-185.40816844840765,-199.92816844840766,-94.28616742547364,-108.80616742547363,-133.50427117731442,-148.02427117731443,-51.9038972710932,-51.9038972710932,-52.47371282726447,-52.47371282726447,-12.9,-6.64,-1.06,1.21
99,19800430,1,0.04899096436037813,0.0438248093915659,0.01133165453937994,70.7741759590458,55.6541759590458,64.57478999647104,49.454789996471035,25.583004173847957,10.463004173847956,45.19117178519772,45.19117178519772,48.85187384495412,48.85187384495412,3.97,0.97,1.06,1.26
100,19800530,1,0.030671995436563418,0.056503691638660994,0.048065618044587664,48.67289637801684,38.95289637801684,79.67093182053395,69.95093182053395,69.54524350764599,59.82524350764599,-20.87234712962904,-20.87234712962904,-20.00833012655076,-20.00833012655076,5.26,2.16,0.4,0.81
101,19800630,1,0.04743973055630528,0.020604373244011556,0.010665989888345984,68.67798266511839,61.35798266511839,36.475553890365845,29.155553890365844,24.54949386356724,17.22949386356724,44.12848880155116,44.12848880155116,43.6063318354494,43.6063318354494,3.06,1.67,-0.9,0.61
102,19800731,1,0.05782641026499749,0.05295214529880032,0.1233031537001848,70.84623777254244,64.48623777254244,64.99711981310581,58.63711981310581,149.4183298947672,143.05832989476718,-78.57209212222477,-78.57209212222477,-92.44519435544449,-92.44519435544449,6.49,4.24,-6.35,0.53
103,19800829,1,0.013212430395517727,0.022299248868685794,0.013375742813671126,24.57162349641312,16.89162349641312,35.47580566421472,27.79580566421472,24.7675983981972,17.0875983981972,-0.19597490178396,-0.19597490178396,-4.45746134222268,-4.45746134222268,1.8,3.9,-2.65,0.64
104,19800930,1,0.01459945114701481,0.040905225035111056,0.022870641590156886,27.615495222571685,18.615495222571685,59.18242388828724,50.18242388828724,37.540923754342195,28.540923754342195,-9.9254285317704,-9.9254285317704,-0.10171631834776235,-0.10171631834776235,2.19,0.86,-4.74,0.75
105,19801031,1,-0.002092896650034601,0.0238606235062438,0.02429118058838603,8.930717106966721,-2.4692828930332773,40.074941294500796,28.674941294500798,40.59160979307156,29.191609793071564,-31.660892686104724,-31.660892686104724,-64.66976635034041,-64.66976635034041,1.06,2.49,-2.77,0.95
106,19801128,1,0.06096940127029771,0.11379487728736325,0.03336963457064006,85.91416700251536,74.39416700251536,149.30473822299396,137.78473822299395,52.79444696292612,41.27444696292612,33.11972003958912,33.11972003958912,116.24152250480664,116.24152250480664,9.59,-3.48,-8.45,0.96
107,19801231,1,0.01051118345933822,-0.06013975010896082,0.00784631396046859,23.82837342223392,8.10837342223392,-60.95274685972476,-76.67274685972477,20.630530023590403,4.910530023590402,3.1978433986435197,3.1978433986435197,-5.84537989797708,-5.84537989797708,-4.52,-0.28,2.69,1.31
108,19810130,1,-0.040397779846050016,-0.045224397490927354,-0.06813132881798178,-37.366224704148834,-49.84622470414884,-43.1581658780016,-55.6381658780016,-70.64648347046688,-83.12648347046688,33.28025876631804,33.28025876631804,2.9038886347795203,2.9038886347795203,-5.04,3,6.82,1.04
109,19810227,1,0.006748773093172573,0.010915125674760509,-0.011945621851174135,19.107702023733598,6.267702023733598,24.10732512163908,11.267325121639079,-3.32557190948232,-16.16557190948232,22.433273933216043,22.433273933216043,27.1780710830106,27.1780710830106,0.56,-0.3,1.02,1.07
110,19810331,1,0.06137812848716184,0.0374350172768782,0.03488962414579347,81.83557236641231,67.31557236641231,53.103838914072,38.583838914072004,50.049367156770366,35.52936715677036,31.78620520964196,31.78620520964196,39.48693304848528,39.48693304848528,3.56,3.58,0.7,1.21
111,19810430,1,0.000857314020813211,0.020694004431934972,-0.0479783447613583,7.8007858543212,-5.159214145678801,31.60481434766736,18.64481434766736,-50.80200468428448,-63.762004684284484,58.602790538605795,58.602790538605795,75.56698056946044,75.56698056946044,-2.1,4.43,2.29,1.08
112,19810529,1,0.015674865440785717,0.011396475139380975,-0.023051691202598507,26.890646609751123,13.090646609751124,21.75657824806548,7.956578248065481,-19.581221362309805,-33.3812213623098,46.47186797206104,46.47186797206104,73.72738447797552,73.72738447797552,0.11,2.01,-0.41,1.15
113,19810630,1,-0.05232653914689759,-0.002353715250986435,-0.011381073346124804,-52.08950583915336,-68.28950583915336,7.87788283593984,-8.322117164060163,-2.954946878226,-19.154946878226003,-49.13455896092724,-49.13455896092724,-95.40422221296863,-95.40422221296863,-2.36,-0.84,5.09,1.35
114,19810731,1,-0.04570954899790599,0.002048869024525765,-0.040944408580289776,-41.59179028919988,-56.47179028919987,15.718311337718161,0.8383113377181619,-35.87362178806044,-50.75362178806044,-5.71816850113944,-5.71816850113944,14.11720487422452,14.11720487422452,-1.54,-2.17,-0.6,1.24
115,19810831,1,-0.07610612816869099,-0.060173934925700286,-0.06859292303098223,-82.14702593357664,-97.50702593357664,-63.0283940419878,-78.3883940419878,-73.13117976832608,-88.49117976832608,-9.015846165250439,-9.015846165250439,0.8009857304499599,0.8009857304499599,-7.03,-1.95,4.83,1.28
116,19810930,1,-0.058431088157029715,-0.09662344707020032,-0.05062675333016568,-58.403639844834956,-73.28363984483495,-104.23447054063968,-119.11447054063967,-49.03843805259816,-63.91843805259816,-9.3652017922368,-9.3652017922368,2.18273357615352,2.18273357615352,-7.17,-2.66,5.17,1.24
117,19811030,1,0.04065480738576751,0.05172191401914058,0.07240194527991634,52.652578744768675,38.13257874476868,65.9331067048164,51.4131067048164,90.74914421774723,76.22914421774723,-38.09656547297856,-38.09656547297856,-53.463359705332806,-53.463359705332806,4.92,2.16,-4.19,1.21
118,19811130,1,0.03281514372522025,0.04508731666616182,0.04029149721632485,44.51735876576725,31.67735876576725,59.24396629489716,46.40396629489716,53.488982955092766,40.64898295509276,-8.9716241893254,-8.9716241893254,-28.65225968295372,-28.65225968295372,3.36,-0.96,1.9,1.07
119,19811231,1,-0.012750344149273342,-0.011500863746797917,-0.03919198971040841,-11.46245988744348,-21.902459887443477,-9.963083404473,-20.403083404473,-43.1924345608056,-53.6324345608056,31.729974673361998,31.729974673361998,51.270507497595595,51.270507497595595,-3.65,1.19,0.75,0.87
120,19820129,1,-0.01046180610652858,-0.038021238266164555,0.025932297689869578,-8.72845000583628,-18.32845000583628,-41.79976859739948,-51.39976859739948,34.944474549841445,25.344474549841443,-43.67292455567772,-43.67292455567772,-33.20329459634832,-33.20329459634832,-3.24,-1.28,3.12,0.8
121,19820226,1,-0.02183867195777776,-0.06630984853697995,-0.0776809014243805,-22.392847027299478,-33.43284702729948,-75.75825892234211,-86.79825892234211,-89.40352238722274,-100.44352238722274,67.01067535992324,67.01067535992324,17.1638860187742,17.1638860187742,-5.86,0.45,6.04,0.92
122,19820331,1,0.02704495974947293,-0.021356385205379125,-0.08320556543279092,32.45395169936748,20.69395169936748,-25.627662246454918,-37.387662246454916,-99.84667851934907,-111.60667851934907,132.30063021871658,132.30063021871658,79.2465232796016,79.2465232796016,-1.87,-0.18,3.82,0.98
123,19820430,1,0.04091118353606587,0.05128878597057199,0.03712841355176084,52.89489859597164,39.33489859597164,65.34802151737897,51.788021517378965,48.35557461480564,34.795574614805645,4.5393239811659996,4.5393239811659996,-16.89239434134648,-16.89239434134648,3.27,1.51,-2.8,1.13
124,19820528,1,-0.048707095238566686,-0.027611433611534515,-0.04918957102474335,-47.08009323364836,-59.80009323364836,-21.765299281209842,-34.48529928120984,-47.659064177060394,-60.37906417706039,0.57897094341192,0.57897094341192,28.618415114092798,28.618415114092798,-3.99,0.46,1.83,1.06
125,19820630,1,-0.02780814803718576,-0.04057781241699376,-0.03095704318007403,-19.605439792693918,-31.125439792693918,-34.92903704846352,-46.44903704846352,-23.38411396415988,-34.904113964159876,3.7786741714658403,3.7786741714658403,15.830200982057042,15.830200982057042,-3.09,-0.39,1.54,0.96
126,19820730,1,-0.012016979236655762,-0.025562999761381287,-0.04730959441774075,-8.2348080736776,-20.8348080736776,-24.490032703348202,-37.0900327033482,-50.5859462909796,-63.1859462909796,42.35113821730189,42.35113821730189,76.79325865203876,76.79325865203876,-3.19,0.86,0.2,1.05
127,19820831,1,0.1249477928337003,0.11180634401982242,0.10775880208205532,152.3988898619789,143.27888986197888,136.6291512853254,127.5091512853254,131.77210096000488,122.65210096000487,20.62678890197388,20.62678890197388,36.88766634880092,36.88766634880092,11.14,-4.11,1.16,0.76
128,19820930,1,0.019445687092518,0.014961378739844922,0.01307106334253916,23.3348245110216,17.2148245110216,17.953654487813882,11.833654487813881,15.68527601104692,9.565276011046919,7.64954849997456,7.64954849997456,17.559969455593798,17.559969455593798,1.29,2.89,0.34,0.51
129,19821029,1,0.0654125438608747,0.13532555305592586,0.062147128063804805,83.40805160950812,76.32805160950812,167.30366264356954,160.22366264356953,79.48955265302425,72.40955265302425,3.9184989564837602,3.9184989564837602,36.2922495337038,36.2922495337038,11.3,2.36,-3.69,0.59
130,19821130,1,0.022810964560658807,0.0900802342079209,-0.01169714665230236,26.149915882576565,18.589915882576562,106.87303945929108,99.31303945929108,-15.259817572976758,-22.81981757297676,41.40973345555332,41.40973345555332,117.04282877187046,117.04282877187046,4.67,4.79,-1.92,0.63
131,19821231,1,0.02134926380535621,0.023476451554266534,0.04872759921971302,21.94564717867236,13.905647178672359,24.49827247736472,16.458272477364716,54.79964967590052,46.75964967590052,-32.85400249722816,-32.85400249722816,-92.41679634652165,-92.41679634652165,0.55,-0.18,0.02,0.67
132,19830131,1,0.05235343775478943,0.022740586411081332,0.039081116546973584,65.28062479397651,57.00062479397651,29.745203181526804,21.465203181526803,49.35383934459756,41.07383934459756,15.926785449378961,15.926785449378961,44.75712318749784,44.75712318749784,3.6,2.7,-0.86,0.69
133,19830228,1,0.01569885609566292,0.038399432686108584,-0.003759941830344322,20.0643678663786,12.6243678663786,47.30505977491344,39.86505977491344,-3.28618964482992,-10.726189644829919,23.350557511208642,23.350557511208642,37.26482095804332,37.26482095804332,2.59,3.24,0.68,0.62
134,19830331,1,0.007884827343239803,0.04136688897412758,0.05582874345801336,10.686282607806,3.126282607805999,50.864756564871236,43.304756564871234,68.2189819455342,60.658981945534194,-57.5326993377282,-57.5326993377282,-62.689792991019,-62.689792991019,2.82,1.77,2.07,0.63
135,19830429,1,0.03844845525139589,0.06792536848700718,0.07600480180213115,54.700837433173554,46.18083743317355,90.07313331590711,81.55313331590712,99.76845329405592,91.24845329405592,-45.067615860882235,-45.067615860882235,-44.51931322751856,-44.51931322751856,6.67,0.52,0.58,0.71
136,19830531,1,0.0035978342359586453,0.0021250171761477135,0.018414286974044233,9.17570067829224,0.8957006782922399,7.40832020651904,-0.8716797934809595,26.955443963994956,18.675443963994958,-17.779743285702597,-17.779743285702597,-15.38181342290112,-15.38181342290112,0.52,6.15,-1.4,0.69
137,19830630,1,-0.003560858072834865,0.03400342599833522,0.06680416438173854,-1.85367484869216,-9.89367484869216,43.22346603671184,35.18346603671184,82.5843520967958,74.54435209679579,-84.43802694548809,-84.43802694548809,-89.65759246709712,-89.65759246709712,3.07,0.91,-3.89,0.67
138,19830729,1,-0.028218753084361944,-0.038554326045618155,-0.037049645924766124,-29.03352985817616,-37.91352985817616,-41.43621741168361,-50.31621741168361,-39.6306012666612,-48.5106012666612,10.59707140848492,10.59707140848492,8.171426509824,8.171426509824,-4.07,1.48,5.58,0.74
139,19830831,1,0.009633818758822316,-0.01572336406672509,0.029528190381279844,15.167796939444358,6.047796939444357,-15.2608224512124,-24.380822451212403,39.041042886393356,29.921042886393355,-23.873245946949,-23.873245946949,-62.25999253428167,-62.25999253428167,-0.5,-4.29,5.54,0.76
140,19830930,1,0.02655509359835041,0.024327710202614237,-0.015619700851194806,35.462515914424074,26.342515914424073,32.78965583954064,23.669655839540642,-15.147237425030157,-24.26723742503016,50.609753339454244,50.609753339454244,107.58027954550475,107.58027954550475,0.92,0.56,1.06,0.76
141,19831031,1,0.0020994568957305388,-0.031734251693467774,-0.05084066496321785,7.30022476890048,-1.8197752310995208,-33.300225538137354,-42.42022553813736,-56.22792146183748,-65.34792146183749,63.52814623073796,63.52814623073796,89.64081007926589,89.64081007926589,-3.44,-3.6,5,0.76
142,19831130,1,-0.011536611816910056,0.033349052431828695,0.034227266200971454,-10.2725056088634,-18.672505608863396,43.59029148962292,35.19029148962292,44.64414801259428,36.24414801259428,-54.9166536214578,-54.9166536214578,-56.81719375247736,-56.81719375247736,2.16,2.05,-0.65,0.7
143,19831230,1,-0.03177218907479509,-0.008199195127107987,0.004854663057847807,-34.56579602921964,-43.32579602921964,-6.27820329199512,-15.03820329199512,9.38642652995172,0.6264265299517202,-43.952222559171474,-43.952222559171474,-44.8153070137854,-44.8153070137854,-1.78,-0.28,1.68,0.73
144,19840131,1,0.0029078822578414137,-0.022898387291272485,-0.03771667437655875,11.7734823780486,2.653482378048599,-19.19404108088796,-28.31404108088796,-36.97598558323152,-46.095985583231524,48.749467961280125,48.749467961280125,18.87395183780796,18.87395183780796,-1.92,-0.42,7.6,0.76
145,19840229,1,-0.051313457891196325,-0.043689529465870236,-0.06346207957033254,-55.69955789255003,-64.21955789255003,-46.55084378215872,-55.07084378215872,-70.27790390751349,-78.79790390751349,14.57834601496344,14.57834601496344,7.5944632162668,7.5944632162668,-4.82,-1.68,3.31,0.71
146,19840330,1,-0.011444647131727244,0.015342250830673452,0.02031482039689702,-10.224804628248,-18.984804628248,21.91947292663272,13.159472926632722,27.886556406101036,19.126556406101038,-38.11136103434904,-38.11136103434904,-36.3995361371376,-36.3995361371376,0.63,0.08,0.49,0.73
147,19840430,1,-0.013450346949809523,0.0017117871015031169,-0.004699120241435579,-11.47569330770148,-21.195693307701482,6.71886755387352,-3.001132446126481,-0.9742212576528001,-10.694221257652801,-10.50147205004868,-10.50147205004868,-15.532852702147801,-15.532852702147801,-0.52,-1.19,1.24,0.81
148,19840531,1,-0.05328705999651591,-0.05821172238530153,-0.05076964985659503,-61.62114188933304,-70.98114188933303,-67.53073675587575,-76.89073675587575,-58.600249721427964,-67.96024972142797,-3.02089216790496,-3.02089216790496,-17.28638700844032,-17.28638700844032,-5.97,0.04,0.23,0.78
149,19840629,1,0.043452372520293256,0.01393678238400126,0.02848679637060848,54.461687604061915,45.461687604061915,19.04297944051152,10.04297944051152,36.50299622444016,27.50299622444016,17.958691379621637,17.958691379621637,26.84297911437204,26.84297911437204,1.82,-0.28,-2.63,0.75
150,19840731,1,-0.01769558216917233,-0.018776582488213477,-0.0678719731048554,-16.60596186240888,-26.44596186240888,-17.90316224525832,-27.74316224525832,-76.8176309852286,-86.65763098522861,60.2116691228196,60.2116691228196,69.90066419542488,69.90066419542488,-2.74,-2.22,0.39,0.82
151,19840831,1,0.1138942066934008,0.11012149781650471,0.13156261543141506,140.13126128856516,130.17126128856515,135.60401063628984,125.64401063628985,161.33335177418218,151.37335177418217,-21.20209048561704,-21.20209048561704,-39.62346526491072,-39.62346526491072,10.28,-0.22,-1.83,0.83
152,19840928,1,0.010272344745433823,-0.011011412416369094,0.008249402969516659,15.7750895565894,5.4550895565893995,-9.76541903757396,-20.08541903757396,13.347559425488761,3.027559425488761,2.42753013110052,2.42753013110052,3.49616501818416,3.49616501818416,-0.8,0.21,5.31,0.86
153,19841031,1,-0.036629716109194174,0.007008624897976913,-0.0013895280607291506,-39.37113211040268,-51.37113211040268,12.99487709820252,0.9948770982025206,2.9170935477552,-9.0829064522448,-42.288225658158005,-42.288225658158005,-50.88805635604163,-50.88805635604163,-0.84,-1.2,0.48,1
154,19841130,1,-0.01607333814982522,-0.009970665348006226,-0.02949295304657972,-17.00446629358656,-25.76446629358656,-9.681258931403761,-18.44125893140376,-33.10800416969196,-41.86800416969196,16.1035378761054,16.1035378761054,19.6303499939028,19.6303499939028,-1.76,-0.62,4.04,0.73
155,19841231,1,-0.0005543591754772483,0.028015321088567458,0.020082117291988902,1.61397126862956,-6.06602873137044,35.8975875854832,28.2175875854832,26.377743029589002,18.697743029589002,-24.763771760959322,-24.763771760959322,-34.03984747331976,-34.03984747331976,1.84,-0.58,-0.14,0.64
156,19850131,1,0.08813047780783874,0.08471298621911344,0.08762689206360506,108.03145488599412,100.23145488599413,103.93046497952376,96.13046497952377,107.42715199291368,99.62715199291368,0.6043028930803199,0.6043028930803199,-55.74263103917123,-55.74263103917123,7.99,3.26,-5.39,0.65
157,19850228,1,0.025401307382704914,0.007668846388062334,0.012181288286478548,37.29330017428824,30.33330017428824,16.01434698071712,9.054346980717122,21.429277258816562,14.469277258816563,15.86402291547156,15.86402291547156,98.48701946491416,98.48701946491416,1.22,0.78,-0.17,0.58
158,19850329,1,-0.003671400152161576,-0.00842265824401868,-0.01718229378894512,1.2387224514606,-6.2012775485394,-4.462787258767801,-11.9027872587678,-14.97434991267948,-22.41434991267948,16.213072364140203,16.213072364140203,77.24720005927104,77.24720005927104,-0.84,-1.11,4.03,0.62
159,19850430,1,0.016549138392429427,-0.008278697432724242,-0.017085884730401454,22.106157082151398,13.466157082151398,-7.687245908032921,-16.32724590803292,-18.25587066524556,-26.89587066524556,40.36202774739696,40.36202774739696,-19.88933924609556,-19.88933924609556,-0.96,0.17,3.71,0.72
160,19850531,1,0.05992236722277466,0.05137098742130522,0.05658738987704155,74.14983132153516,66.22983132153516,63.88817555977189,55.968175559771886,70.14785850665544,62.22785850665544,4.0019728148797205,4.0019728148797205,23.209978344804362,23.209978344804362,5.09,-2.27,-0.88,0.66
161,19850628,1,0.019871009852009236,0.010491658813184597,0.01744807103554458,27.203420777634964,20.603420777634962,15.94819953104544,9.348199531045438,24.29589419787732,17.69589419787732,2.9075265797575196,2.9075265797575196,8.57588119264032,8.57588119264032,1.27,0.48,0.43,0.55
162,19850731,1,-0.02765694657184747,-0.002266120767976342,0.01920175961396011,-30.955777746682077,-38.39577774668208,-0.48678678203676,-7.92678678203676,25.27466967628692,17.83466967628692,-56.230447422969,-56.230447422969,-98.35325608732823,-98.35325608732823,-0.74,2.85,-1.67,0.62
163,19850830,1,-0.005191864354685709,-0.0069252609208661775,-0.010019906940852908,-4.0018249693552805,-10.601824969355281,-6.0819008487718795,-12.68190084877188,-9.795476072755921,-16.395476072755923,5.793651103400521,5.793651103400521,18.120884215005002,18.120884215005002,-1.02,-0.32,2.29,0.55
164,19850930,1,-0.04272013000551195,-0.044624760398489775,-0.02484868003699618,-49.03987426426044,-56.239874264260436,-51.3254307358338,-58.525430735833794,-27.594134302041486,-34.794134302041485,-21.44573996221884,-21.44573996221884,-3.46546018480884,-3.46546018480884,-4.54,-1.59,1.29,0.6
165,19851031,1,0.0739844103360189,0.036507453221242665,0.026534611756068496,93.2216254281996,85.4216254281996,48.24927689046816,40.449276890468155,36.28186713225912,28.481867132259122,56.93975829594036,56.93975829594036,66.84948636306575,66.84948636306575,4.02,-1.56,0.77,0.65
166,19851129,1,0.06698687835768274,0.06051760540947575,0.093208871191366,85.91420794627007,78.59420794627007,78.15108040842168,70.83108040842168,117.38059934668992,110.06059934668991,-31.466391400419834,-31.466391400419834,-40.6883479535304,-40.6883479535304,6.48,0.21,-2.93,0.61
167,19851231,1,0.04233631638356167,0.03940468920252218,0.04108143329048606,56.3081668162374,48.508166816237406,52.79021419899001,44.99021419899,54.80230710454656,47.00230710454656,1.50585971169072,1.50585971169072,-7.97875497633576,-7.97875497633576,3.88,-0.49,-1.56,0.65
168,19860131,1,0.025735487359554467,-0.0019388033447663054,0.009078331763081364,35.26614647530104,28.546146475301043,2.0569976301162,-4.663002369883801,15.277559759533318,8.557559759533317,19.98858671576772,19.98858671576772,-0.9137141823950399,-0.9137141823950399,0.65,1.2,0.53,0.56
169,19860228,1,0.08908922053862832,0.06679377070753517,0.0960180988843043,104.72326118866513,98.36326118866513,77.96872139135328,71.60872139135328,113.03791520347633,106.67791520347633,-8.31465401481108,-8.31465401481108,-20.923767572579038,-20.923767572579038,7.13,-0.64,-0.88,0.53
170,19860331,1,0.07989831607524861,0.048991190368607794,0.06811992628679756,89.31462468683424,82.11462468683423,52.22607383886528,45.02607383886529,75.18055694069304,67.98055694069303,14.134067746141199,14.134067746141199,35.89770607294284,35.89770607294284,4.88,-0.51,-0.51,0.6
171,19860430,1,0.01376402714368885,-0.004574208084993262,-0.01707061962232493,12.11719920854028,5.877199208540279,-9.88868306587812,-16.12868306587812,-24.884376910676163,-31.124376910676162,37.00157611921644,37.00157611921644,8.9076924746244,8.9076924746244,-1.31,2.83,-2.9,0.52
172,19860530,1,0.06862712726684149,0.04403950487870533,0.04506906014108754,85.66442024550875,79.78442024550876,56.159273379745436,50.27927337974543,57.39473969460408,51.514739694604074,28.26968055090468,28.26968055090468,22.193592453013316,22.193592453013316,4.62,-1.31,-0.12,0.49
173,19860630,1,0.04441535117301932,0.0035905064128903628,0.011036004376502873,57.70209113239392,51.462091132393915,8.71227742023912,2.47227742023912,17.64687497657412,11.406874976574121,40.05521615581968,40.05521615581968,16.99443450430164,16.99443450430164,1.03,-0.93,1.39,0.52
174,19860731,1,-0.06760142424960637,-0.052656663851322436,-0.08055752587140237,-80.02481696058803,-86.26481696058802,-62.09110448264737,-68.33110448264736,-95.57213890674323,-101.81213890674323,15.547321946155199,15.547321946155199,11.112923630133839,11.112923630133839,-6.45,-3.37,4.76,0.52
175,19860829,1,0.0322062629159337,0.08023320150473459,0.05280962867086099,39.74340591007932,34.223405910079315,97.3757322166404,91.8557322166404,64.46744481599208,58.94744481599208,-24.724038905912636,-24.724038905912636,-45.54977773229736,-45.54977773229736,6.07,-4.17,3.52,0.46
176,19860930,1,-0.10911128465918472,-0.07783014529433752,-0.08271779849798135,-126.55397954722582,-131.95397954722583,-89.0166123094092,-94.4166123094092,-94.88179615378176,-100.28179615378177,-31.672183393443966,-31.672183393443966,-55.80442932561995,-55.80442932561995,-8.6,2.28,3.2,0.45
177,19861031,1,0.06782298292405699,0.03869345417188437,0.07011172118708678,83.56939769068667,78.04939769068667,48.61396318807956,43.093963188079556,86.31588360632246,80.79588360632246,-2.7464859156356396,-2.7464859156356396,-14.034655832969639,-14.034655832969639,4.66,-2.56,-1.44,0.46
178,19861128,1,0.015257855980322657,0.012987450196626928,0.023549749786075755,20.487285615588718,15.807285615588718,17.762798675153878,13.082798675153878,30.43755818249244,25.757558182492442,-9.950272566903601,-9.950272566903601,-17.65266159507108,-17.65266159507108,1.17,-1.98,-0.09,0.39
179,19861231,1,-0.026618226865506,-0.02824599725332243,-0.0395213212632642,-27.594046151650563,-33.47404615165056,-29.54737061703036,-35.42737061703036,-43.0777594289604,-48.9577594289604,15.48371327730984,15.48371327730984,14.81308768684572,14.81308768684572,-3.27,0.08,0.31,0.49
180,19870130,1,0.10299843970920339,0.1244402135791178,0.1349018582246239,130.09632259689252,125.05632259689251,155.8264512407898,150.7864512407898,168.38042481539713,163.34042481539714,-38.2841022185046,-38.2841022185046,-42.92511563441004,-42.92511563441004,12.47,-1.79,-3.21,0.42
181,19870227,1,0.05758639888106458,0.034824502797466995,0.06218872997551743,73.41247578474601,68.25247578474601,46.09820048442888,40.938200484428876,78.93527309808937,73.77527309808937,-5.52279731334336,-5.52279731334336,-71.40151752193535,-71.40151752193535,4.39,3.46,-5.96,0.43
182,19870331,1,-0.0011429382482328102,0.018275651974901615,0.027862701077902334,2.92185513968772,-2.7181448603122798,26.224163407448998,20.584163407448997,37.72862233104984,32.08862233104984,-34.80676719136212,-34.80676719136212,-15.441858745054441,-15.441858745054441,1.64,0.4,1.59,0.47
183,19870430,1,-0.034205348271490355,-0.019214980112537285,-0.013597232532379353,-35.69882434290072,-40.97882434290072,-17.710382552157,-22.990382552157,-10.96908545596752,-16.24908545596752,-24.72973888693308,-24.72973888693308,-4.26541248091608,-4.26541248091608,-2.11,-1.7,-0.32,0.44
184,19870529,1,0.010889483617008294,0.005932235842606442,-0.00881458792780783,16.261701547153322,11.701701547153322,10.31300421787116,5.75300421787116,-7.38318430662588,-11.94318430662588,23.644885853779318,23.644885853779318,-10.230377609856719,-10.230377609856719,0.11,-0.55,0.16,0.38
185,19870630,1,0.048119993721541986,0.04326911984252564,0.03684009210170521,63.053726979124555,57.29372697912456,57.23267832430488,51.47267832430488,49.5178450353204,43.7578450353204,13.53588194380404,13.53588194380404,-20.276619878385837,-20.276619878385837,3.94,-2.17,1.06,0.48
186,19870731,1,0.061955749581355454,0.039402063695719684,0.015604306737017098,77.51870566502748,71.99870566502749,50.45428260226452,44.93428260226452,21.896974251821398,16.376974251821398,55.621731413205964,55.621731413205964,55.7782859717202,55.7782859717202,3.85,-0.63,0.71,0.46
187,19870831,1,0.009002571955637017,0.03812822533976133,0.05203923987954386,16.07549407962912,10.43549407962912,51.02627814057827,45.38627814057827,67.71949558831729,62.079495588317286,-51.644001508688156,-51.644001508688156,-68.51364922383084,-68.51364922383084,3.52,-0.75,-0.91,0.47
188,19870930,1,-0.020234478410789555,-0.02783223374870903,-0.02270158088453175,-20.08189902733044,-25.481899027330442,-29.199205432833843,-34.59920543283384,-23.042421995821083,-28.442421995821086,2.96052296849052,2.96052296849052,-42.396643596489604,-42.396643596489604,-2.59,0.54,0.28,0.45
189,19871030,1,-0.2535914358147357,-0.22323860654318775,-0.21843316311503383,-301.1711004842217,-308.3711004842217,-264.74770535836416,-271.94770535836415,-258.98117324457945,-266.18117324457944,-42.18992723964216,-42.18992723964216,-33.48288122763636,-33.48288122763636,-23.24,-8.4,4.2,0.6
190,19871130,1,-0.06130580477304394,-0.08499093333082461,-0.0713914913139779,-69.39305268417421,-73.59305268417421,-97.81520695351105,-102.01520695351105,-81.495876533295,-85.695876533295,12.10282384912068,12.10282384912068,-1.38079710081024,-1.38079710081024,-7.77,2.64,3.23,0.35
191,19871231,1,0.09919096189454774,0.07435075304546569,0.05892725794159345,121.10887697709671,116.4288769770967,91.30062635819833,86.62062635819834,72.79243223355157,68.11243223355157,48.31644474354504,48.31644474354504,16.30995601823328,16.30995601823328,6.81,0.15,-4.43,0.39
192,19880129,1,0.02357069455548235,0.04655616589309418,0.037741659299907006,32.43708260152692,28.957082601526917,60.01964820666108,56.539648206661084,49.44224029483656,45.96224029483656,-17.00515769330952,-17.00515769330952,64.18914555773316,64.18914555773316,4.21,-0.69,5.16,0.29
193,19880229,1,0.0647766108761869,0.044302015694553644,0.04597236994824093,79.80089856866557,74.28089856866558,55.2313843507056,49.7113843507056,57.23580945513036,51.715809455130355,22.56508911353508,22.56508911353508,-14.652713794369083,-14.652713794369083,4.75,3.35,-1.64,0.46
194,19880331,1,-0.0344022667921189,-0.013251711359253857,-0.04105823879123364,-38.18461343797824,-43.464613437978244,-12.803946918540118,-18.083946918540118,-46.171779836915874,-51.451779836915875,7.98716639893764,7.98716639893764,26.949352057220043,26.949352057220043,-2.27,6.15,0.74,0.44
195,19880429,1,-0.0023177380298620323,0.0029984900843675437,0.012424646684353263,4.42901479335,-1.09098520665,10.808488530425521,5.2884885304255205,22.11987645040836,16.59987645040836,-17.69086165705824,-17.69086165705824,-34.77203268190248,-34.77203268190248,0.56,0.96,1.7,0.46
196,19880531,1,0.0006451926577524703,0.003946319661482064,-0.018320994594482283,3.84590354425164,-2.27409645574836,7.8072559487271596,1.6872559487271594,-18.91352115842988,-25.03352115842988,22.759424702681642,22.759424702681642,27.86745660001572,27.86745660001572,-0.29,-2.65,2.28,0.51
197,19880630,1,0.03849081139479138,0.036848795728874104,0.08859672628575778,51.295356652472876,45.41535665247287,49.32493785337212,43.44493785337212,111.42245452163255,105.54245452163255,-60.127097869159684,-60.127097869159684,-71.43499326818292,-71.43499326818292,4.79,2.1,-1.12,0.49
